Source,,,,,,,,,Destination,,,,,,,,,Cable Length,Cable Type
Hostname,Hall,Aisle,Rack,Shelf U,Tray,Port,Label,Node Type,Hostname,Hall,Aisle,Rack,Shelf U,Tray,Port,Label,Node Type,,
bh-glx-c09u08,120,C,09,U08,2,12,120C09U08-2-12,BH_GALAXY,bh-glx-c05u08,120,C,05,U08,4,12,120C05U08-4-12,BH_GALAXY,N/A,
bh-glx-c04u02,120,C,04,U02,4,7,120C04U02-4-7,BH_GALAXY,bh-glx-c06u02,120,C,06,U02,2,7,120C06U02-2-7,BH_GALAXY,N/A,
bh-glx-c04u02,120,C,04,U02,4,8,120C04U02-4-8,BH_GALAXY,bh-glx-c06u02,120,C,06,U02,2,8,120C06U02-2-8,BH_GALAXY,N/A,
bh-glx-c04u02,120,C,04,U02,4,11,120C04U02-4-11,BH_GALAXY,bh-glx-c06u02,120,C,06,U02,2,11,120C06U02-2-11,BH_GALAXY,N/A,
bh-glx-c04u02,120,C,04,U02,4,12,120C04U02-4-12,BH_GALAXY,bh-glx-c06u02,120,C,06,U02,2,12,120C06U02-2-12,BH_GALAXY,N/A,
bh-glx-c08u02,120,C,08,U02,4,7,120C08U02-4-7,BH_GALAXY,bh-glx-c06u02,120,C,06,U02,3,7,120C06U02-3-7,BH_GALAXY,N/A,
bh-glx-c08u02,120,C,08,U02,4,8,120C08U02-4-8,BH_GALAXY,bh-glx-c06u02,120,C,06,U02,3,8,120C06U02-3-8,BH_GALAXY,N/A,
bh-glx-c08u02,120,C,08,U02,4,11,120C08U02-4-11,BH_GALAXY,bh-glx-c06u02,120,C,06,U02,3,11,120C06U02-3-11,BH_GALAXY,N/A,
bh-glx-c08u02,120,C,08,U02,4,12,120C08U02-4-12,BH_GALAXY,bh-glx-c06u02,120,C,06,U02,3,12,120C06U02-3-12,BH_GALAXY,N/A,
bh-glx-c08u08,120,C,08,U08,3,7,120C08U08-3-7,BH_GALAXY,bh-glx-c06u08,120,C,06,U08,3,7,120C06U08-3-7,BH_GALAXY,N/A,
bh-glx-c08u08,120,C,08,U08,3,8,120C08U08-3-8,BH_GALAXY,bh-glx-c06u08,120,C,06,U08,3,8,120C06U08-3-8,BH_GALAXY,N/A,
bh-glx-c08u08,120,C,08,U08,3,11,120C08U08-3-11,BH_GALAXY,bh-glx-c06u08,120,C,06,U08,3,11,120C06U08-3-11,BH_GALAXY,N/A,
bh-glx-c08u08,120,C,08,U08,3,12,120C08U08-3-12,BH_GALAXY,bh-glx-c06u08,120,C,06,U08,3,12,120C06U08-3-12,BH_GALAXY,N/A,
bh-glx-c10u08,120,C,10,U08,3,7,120C10U08-3-7,BH_GALAXY,bh-glx-c06u08,120,C,06,U08,4,7,120C06U08-4-7,BH_GALAXY,N/A,
bh-glx-c10u08,120,C,10,U08,3,8,120C10U08-3-8,BH_GALAXY,bh-glx-c06u08,120,C,06,U08,4,8,120C06U08-4-8,BH_GALAXY,N/A,
bh-glx-c10u08,120,C,10,U08,3,11,120C10U08-3-11,BH_GALAXY,bh-glx-c06u08,120,C,06,U08,4,11,120C06U08-4-11,BH_GALAXY,N/A,
bh-glx-c10u08,120,C,10,U08,3,12,120C10U08-3-12,BH_GALAXY,bh-glx-c06u08,120,C,06,U08,4,12,120C06U08-4-12,BH_GALAXY,N/A,
bh-glx-c10u02,120,C,10,U02,4,7,120C10U02-4-7,BH_GALAXY,bh-glx-c06u02,120,C,06,U02,4,7,120C06U02-4-7,BH_GALAXY,N/A,
bh-glx-c10u02,120,C,10,U02,4,8,120C10U02-4-8,BH_GALAXY,bh-glx-c06u02,120,C,06,U02,4,8,120C06U02-4-8,BH_GALAXY,N/A,
bh-glx-c10u02,120,C,10,U02,4,11,120C10U02-4-11,BH_GALAXY,bh-glx-c06u02,120,C,06,U02,4,11,120C06U02-4-11,BH_GALAXY,N/A,
bh-glx-c10u02,120,C,10,U02,4,12,120C10U02-4-12,BH_GALAXY,bh-glx-c06u02,120,C,06,U02,4,12,120C06U02-4-12,BH_GALAXY,N/A,
bh-glx-c08u08,120,C,08,U08,1,9,120C08U08-1-9,BH_GALAXY,bh-glx-c01u08,120,C,01,U08,2,9,120C01U08-2-9,BH_GALAXY,N/A,
bh-glx-c08u08,120,C,08,U08,1,10,120C08U08-1-10,BH_GALAXY,bh-glx-c01u08,120,C,01,U08,2,10,120C01U08-2-10,BH_GALAXY,N/A,
bh-glx-c08u08,120,C,08,U08,1,13,120C08U08-1-13,BH_GALAXY,bh-glx-c01u08,120,C,01,U08,2,13,120C01U08-2-13,BH_GALAXY,N/A,
bh-glx-c08u08,120,C,08,U08,1,14,120C08U08-1-14,BH_GALAXY,bh-glx-c01u08,120,C,01,U08,2,14,120C01U08-2-14,BH_GALAXY,N/A,
bh-glx-c08u08,120,C,08,U08,3,9,120C08U08-3-9,BH_GALAXY,bh-glx-c01u08,120,C,01,U08,4,9,120C01U08-4-9,BH_GALAXY,N/A,
bh-glx-c08u08,120,C,08,U08,3,10,120C08U08-3-10,BH_GALAXY,bh-glx-c01u08,120,C,01,U08,4,10,120C01U08-4-10,BH_GALAXY,N/A,
bh-glx-c08u08,120,C,08,U08,3,13,120C08U08-3-13,BH_GALAXY,bh-glx-c01u08,120,C,01,U08,4,13,120C01U08-4-13,BH_GALAXY,N/A,
bh-glx-c08u08,120,C,08,U08,3,14,120C08U08-3-14,BH_GALAXY,bh-glx-c01u08,120,C,01,U08,4,14,120C01U08-4-14,BH_GALAXY,N/A,
bh-glx-c01u08,120,C,01,U08,1,9,120C01U08-1-9,BH_GALAXY,bh-glx-c10u08,120,C,10,U08,2,9,120C10U08-2-9,BH_GALAXY,N/A,
bh-glx-c01u08,120,C,01,U08,1,10,120C01U08-1-10,BH_GALAXY,bh-glx-c10u08,120,C,10,U08,2,10,120C10U08-2-10,BH_GALAXY,N/A,
bh-glx-c01u08,120,C,01,U08,1,13,120C01U08-1-13,BH_GALAXY,bh-glx-c10u08,120,C,10,U08,2,13,120C10U08-2-13,BH_GALAXY,N/A,
bh-glx-c01u08,120,C,01,U08,1,14,120C01U08-1-14,BH_GALAXY,bh-glx-c10u08,120,C,10,U08,2,14,120C10U08-2-14,BH_GALAXY,N/A,
bh-glx-c01u08,120,C,01,U08,3,9,120C01U08-3-9,BH_GALAXY,bh-glx-c10u08,120,C,10,U08,4,9,120C10U08-4-9,BH_GALAXY,N/A,
bh-glx-c01u08,120,C,01,U08,3,10,120C01U08-3-10,BH_GALAXY,bh-glx-c10u08,120,C,10,U08,4,10,120C10U08-4-10,BH_GALAXY,N/A,
bh-glx-c01u08,120,C,01,U08,3,13,120C01U08-3-13,BH_GALAXY,bh-glx-c10u08,120,C,10,U08,4,13,120C10U08-4-13,BH_GALAXY,N/A,
bh-glx-c01u08,120,C,01,U08,3,14,120C01U08-3-14,BH_GALAXY,bh-glx-c10u08,120,C,10,U08,4,14,120C10U08-4-14,BH_GALAXY,N/A,
bh-glx-c02u08,120,C,02,U08,1,9,120C02U08-1-9,BH_GALAXY,bh-glx-c07u08,120,C,07,U08,2,9,120C07U08-2-9,BH_GALAXY,N/A,
bh-glx-c02u08,120,C,02,U08,1,10,120C02U08-1-10,BH_GALAXY,bh-glx-c07u08,120,C,07,U08,2,10,120C07U08-2-10,BH_GALAXY,N/A,
bh-glx-c02u08,120,C,02,U08,1,13,120C02U08-1-13,BH_GALAXY,bh-glx-c07u08,120,C,07,U08,2,13,120C07U08-2-13,BH_GALAXY,N/A,
bh-glx-c02u08,120,C,02,U08,1,14,120C02U08-1-14,BH_GALAXY,bh-glx-c07u08,120,C,07,U08,2,14,120C07U08-2-14,BH_GALAXY,N/A,
bh-glx-c02u08,120,C,02,U08,3,9,120C02U08-3-9,BH_GALAXY,bh-glx-c07u08,120,C,07,U08,4,9,120C07U08-4-9,BH_GALAXY,N/A,
bh-glx-c02u08,120,C,02,U08,3,10,120C02U08-3-10,BH_GALAXY,bh-glx-c07u08,120,C,07,U08,4,10,120C07U08-4-10,BH_GALAXY,N/A,
bh-glx-c02u08,120,C,02,U08,3,13,120C02U08-3-13,BH_GALAXY,bh-glx-c07u08,120,C,07,U08,4,13,120C07U08-4-13,BH_GALAXY,N/A,
bh-glx-c02u08,120,C,02,U08,3,14,120C02U08-3-14,BH_GALAXY,bh-glx-c07u08,120,C,07,U08,4,14,120C07U08-4-14,BH_GALAXY,N/A,
bh-glx-c09u08,120,C,09,U08,1,9,120C09U08-1-9,BH_GALAXY,bh-glx-c02u08,120,C,02,U08,2,9,120C02U08-2-9,BH_GALAXY,N/A,
bh-glx-c09u08,120,C,09,U08,1,10,120C09U08-1-10,BH_GALAXY,bh-glx-c02u08,120,C,02,U08,2,10,120C02U08-2-10,BH_GALAXY,N/A,
bh-glx-c09u08,120,C,09,U08,1,13,120C09U08-1-13,BH_GALAXY,bh-glx-c02u08,120,C,02,U08,2,13,120C02U08-2-13,BH_GALAXY,N/A,
bh-glx-c09u08,120,C,09,U08,1,14,120C09U08-1-14,BH_GALAXY,bh-glx-c02u08,120,C,02,U08,2,14,120C02U08-2-14,BH_GALAXY,N/A,
bh-glx-c09u08,120,C,09,U08,3,9,120C09U08-3-9,BH_GALAXY,bh-glx-c02u08,120,C,02,U08,4,9,120C02U08-4-9,BH_GALAXY,N/A,
bh-glx-c09u08,120,C,09,U08,3,10,120C09U08-3-10,BH_GALAXY,bh-glx-c02u08,120,C,02,U08,4,10,120C02U08-4-10,BH_GALAXY,N/A,
bh-glx-c09u08,120,C,09,U08,3,13,120C09U08-3-13,BH_GALAXY,bh-glx-c02u08,120,C,02,U08,4,13,120C02U08-4-13,BH_GALAXY,N/A,
bh-glx-c09u08,120,C,09,U08,3,14,120C09U08-3-14,BH_GALAXY,bh-glx-c02u08,120,C,02,U08,4,14,120C02U08-4-14,BH_GALAXY,N/A,
bh-glx-c03u08,120,C,03,U08,1,9,120C03U08-1-9,BH_GALAXY,bh-glx-c08u08,120,C,08,U08,2,9,120C08U08-2-9,BH_GALAXY,N/A,
bh-glx-c03u08,120,C,03,U08,1,10,120C03U08-1-10,BH_GALAXY,bh-glx-c08u08,120,C,08,U08,2,10,120C08U08-2-10,BH_GALAXY,N/A,
bh-glx-c03u08,120,C,03,U08,1,13,120C03U08-1-13,BH_GALAXY,bh-glx-c08u08,120,C,08,U08,2,13,120C08U08-2-13,BH_GALAXY,N/A,
bh-glx-c03u08,120,C,03,U08,1,14,120C03U08-1-14,BH_GALAXY,bh-glx-c08u08,120,C,08,U08,2,14,120C08U08-2-14,BH_GALAXY,N/A,
bh-glx-c03u08,120,C,03,U08,3,9,120C03U08-3-9,BH_GALAXY,bh-glx-c08u08,120,C,08,U08,4,9,120C08U08-4-9,BH_GALAXY,N/A,
bh-glx-c03u08,120,C,03,U08,3,10,120C03U08-3-10,BH_GALAXY,bh-glx-c08u08,120,C,08,U08,4,10,120C08U08-4-10,BH_GALAXY,N/A,
bh-glx-c03u08,120,C,03,U08,3,13,120C03U08-3-13,BH_GALAXY,bh-glx-c08u08,120,C,08,U08,4,13,120C08U08-4-13,BH_GALAXY,N/A,
bh-glx-c03u08,120,C,03,U08,3,14,120C03U08-3-14,BH_GALAXY,bh-glx-c08u08,120,C,08,U08,4,14,120C08U08-4-14,BH_GALAXY,N/A,
bh-glx-c10u08,120,C,10,U08,1,9,120C10U08-1-9,BH_GALAXY,bh-glx-c03u08,120,C,03,U08,2,9,120C03U08-2-9,BH_GALAXY,N/A,
bh-glx-c10u08,120,C,10,U08,1,10,120C10U08-1-10,BH_GALAXY,bh-glx-c03u08,120,C,03,U08,2,10,120C03U08-2-10,BH_GALAXY,N/A,
bh-glx-c10u08,120,C,10,U08,1,13,120C10U08-1-13,BH_GALAXY,bh-glx-c03u08,120,C,03,U08,2,13,120C03U08-2-13,BH_GALAXY,N/A,
bh-glx-c10u08,120,C,10,U08,1,14,120C10U08-1-14,BH_GALAXY,bh-glx-c03u08,120,C,03,U08,2,14,120C03U08-2-14,BH_GALAXY,N/A,
bh-glx-c10u08,120,C,10,U08,3,9,120C10U08-3-9,BH_GALAXY,bh-glx-c03u08,120,C,03,U08,4,9,120C03U08-4-9,BH_GALAXY,N/A,
bh-glx-c10u08,120,C,10,U08,3,10,120C10U08-3-10,BH_GALAXY,bh-glx-c03u08,120,C,03,U08,4,10,120C03U08-4-10,BH_GALAXY,N/A,
bh-glx-c10u08,120,C,10,U08,3,13,120C10U08-3-13,BH_GALAXY,bh-glx-c03u08,120,C,03,U08,4,13,120C03U08-4-13,BH_GALAXY,N/A,
bh-glx-c10u08,120,C,10,U08,3,14,120C10U08-3-14,BH_GALAXY,bh-glx-c03u08,120,C,03,U08,4,14,120C03U08-4-14,BH_GALAXY,N/A,
bh-glx-c07u08,120,C,07,U08,1,9,120C07U08-1-9,BH_GALAXY,bh-glx-c04u08,120,C,04,U08,2,9,120C04U08-2-9,BH_GALAXY,N/A,
bh-glx-c07u08,120,C,07,U08,1,10,120C07U08-1-10,BH_GALAXY,bh-glx-c04u08,120,C,04,U08,2,10,120C04U08-2-10,BH_GALAXY,N/A,
bh-glx-c07u08,120,C,07,U08,1,13,120C07U08-1-13,BH_GALAXY,bh-glx-c04u08,120,C,04,U08,2,13,120C04U08-2-13,BH_GALAXY,N/A,
bh-glx-c07u08,120,C,07,U08,1,14,120C07U08-1-14,BH_GALAXY,bh-glx-c04u08,120,C,04,U08,2,14,120C04U08-2-14,BH_GALAXY,N/A,
bh-glx-c07u08,120,C,07,U08,3,9,120C07U08-3-9,BH_GALAXY,bh-glx-c04u08,120,C,04,U08,4,9,120C04U08-4-9,BH_GALAXY,N/A,
bh-glx-c07u08,120,C,07,U08,3,10,120C07U08-3-10,BH_GALAXY,bh-glx-c04u08,120,C,04,U08,4,10,120C04U08-4-10,BH_GALAXY,N/A,
bh-glx-c07u08,120,C,07,U08,3,13,120C07U08-3-13,BH_GALAXY,bh-glx-c04u08,120,C,04,U08,4,13,120C04U08-4-13,BH_GALAXY,N/A,
bh-glx-c07u08,120,C,07,U08,3,14,120C07U08-3-14,BH_GALAXY,bh-glx-c04u08,120,C,04,U08,4,14,120C04U08-4-14,BH_GALAXY,N/A,
bh-glx-c04u08,120,C,04,U08,1,9,120C04U08-1-9,BH_GALAXY,bh-glx-c09u08,120,C,09,U08,2,9,120C09U08-2-9,BH_GALAXY,N/A,
bh-glx-c04u08,120,C,04,U08,1,10,120C04U08-1-10,BH_GALAXY,bh-glx-c09u08,120,C,09,U08,2,10,120C09U08-2-10,BH_GALAXY,N/A,
bh-glx-c04u08,120,C,04,U08,1,13,120C04U08-1-13,BH_GALAXY,bh-glx-c09u08,120,C,09,U08,2,13,120C09U08-2-13,BH_GALAXY,N/A,
bh-glx-c04u08,120,C,04,U08,1,14,120C04U08-1-14,BH_GALAXY,bh-glx-c09u08,120,C,09,U08,2,14,120C09U08-2-14,BH_GALAXY,N/A,
bh-glx-c04u08,120,C,04,U08,3,9,120C04U08-3-9,BH_GALAXY,bh-glx-c09u08,120,C,09,U08,4,9,120C09U08-4-9,BH_GALAXY,N/A,
bh-glx-c04u08,120,C,04,U08,3,10,120C04U08-3-10,BH_GALAXY,bh-glx-c09u08,120,C,09,U08,4,10,120C09U08-4-10,BH_GALAXY,N/A,
bh-glx-c04u08,120,C,04,U08,3,13,120C04U08-3-13,BH_GALAXY,bh-glx-c09u08,120,C,09,U08,4,13,120C09U08-4-13,BH_GALAXY,N/A,
bh-glx-c04u08,120,C,04,U08,3,14,120C04U08-3-14,BH_GALAXY,bh-glx-c09u08,120,C,09,U08,4,14,120C09U08-4-14,BH_GALAXY,N/A,
bh-glx-c01u08,120,C,01,U08,1,7,120C01U08-1-7,BH_GALAXY,bh-glx-c04u08,120,C,04,U08,2,7,120C04U08-2-7,BH_GALAXY,N/A,
bh-glx-c01u08,120,C,01,U08,1,8,120C01U08-1-8,BH_GALAXY,bh-glx-c04u08,120,C,04,U08,2,8,120C04U08-2-8,BH_GALAXY,N/A,
bh-glx-c01u08,120,C,01,U08,1,11,120C01U08-1-11,BH_GALAXY,bh-glx-c04u08,120,C,04,U08,2,11,120C04U08-2-11,BH_GALAXY,N/A,
bh-glx-c01u08,120,C,01,U08,1,12,120C01U08-1-12,BH_GALAXY,bh-glx-c04u08,120,C,04,U08,2,12,120C04U08-2-12,BH_GALAXY,N/A,
bh-glx-c01u08,120,C,01,U08,3,7,120C01U08-3-7,BH_GALAXY,bh-glx-c04u08,120,C,04,U08,4,7,120C04U08-4-7,BH_GALAXY,N/A,
bh-glx-c01u08,120,C,01,U08,3,8,120C01U08-3-8,BH_GALAXY,bh-glx-c04u08,120,C,04,U08,4,8,120C04U08-4-8,BH_GALAXY,N/A,
bh-glx-c01u08,120,C,01,U08,3,11,120C01U08-3-11,BH_GALAXY,bh-glx-c04u08,120,C,04,U08,4,11,120C04U08-4-11,BH_GALAXY,N/A,
bh-glx-c01u08,120,C,01,U08,3,12,120C01U08-3-12,BH_GALAXY,bh-glx-c04u08,120,C,04,U08,4,12,120C04U08-4-12,BH_GALAXY,N/A,
bh-glx-c03u08,120,C,03,U08,1,7,120C03U08-1-7,BH_GALAXY,bh-glx-c02u08,120,C,02,U08,2,7,120C02U08-2-7,BH_GALAXY,N/A,
bh-glx-c03u08,120,C,03,U08,1,8,120C03U08-1-8,BH_GALAXY,bh-glx-c02u08,120,C,02,U08,2,8,120C02U08-2-8,BH_GALAXY,N/A,
bh-glx-c03u08,120,C,03,U08,1,11,120C03U08-1-11,BH_GALAXY,bh-glx-c02u08,120,C,02,U08,2,11,120C02U08-2-11,BH_GALAXY,N/A,
bh-glx-c03u08,120,C,03,U08,1,12,120C03U08-1-12,BH_GALAXY,bh-glx-c02u08,120,C,02,U08,2,12,120C02U08-2-12,BH_GALAXY,N/A,
bh-glx-c03u08,120,C,03,U08,3,7,120C03U08-3-7,BH_GALAXY,bh-glx-c02u08,120,C,02,U08,4,7,120C02U08-4-7,BH_GALAXY,N/A,
bh-glx-c03u08,120,C,03,U08,3,8,120C03U08-3-8,BH_GALAXY,bh-glx-c02u08,120,C,02,U08,4,8,120C02U08-4-8,BH_GALAXY,N/A,
bh-glx-c03u08,120,C,03,U08,3,11,120C03U08-3-11,BH_GALAXY,bh-glx-c02u08,120,C,02,U08,4,11,120C02U08-4-11,BH_GALAXY,N/A,
bh-glx-c03u08,120,C,03,U08,3,12,120C03U08-3-12,BH_GALAXY,bh-glx-c02u08,120,C,02,U08,4,12,120C02U08-4-12,BH_GALAXY,N/A,
bh-glx-c07u08,120,C,07,U08,3,11,120C07U08-3-11,BH_GALAXY,bh-glx-c10u08,120,C,10,U08,4,11,120C10U08-4-11,BH_GALAXY,N/A,
bh-glx-c07u08,120,C,07,U08,1,12,120C07U08-1-12,BH_GALAXY,bh-glx-c10u08,120,C,10,U08,2,12,120C10U08-2-12,BH_GALAXY,N/A,
bh-glx-c09u08,120,C,09,U08,1,8,120C09U08-1-8,BH_GALAXY,bh-glx-c08u08,120,C,08,U08,2,8,120C08U08-2-8,BH_GALAXY,N/A,
bh-glx-c07u08,120,C,07,U08,1,8,120C07U08-1-8,BH_GALAXY,bh-glx-c10u08,120,C,10,U08,2,8,120C10U08-2-8,BH_GALAXY,N/A,
bh-glx-c09u08,120,C,09,U08,3,11,120C09U08-3-11,BH_GALAXY,bh-glx-c08u08,120,C,08,U08,4,11,120C08U08-4-11,BH_GALAXY,N/A,
bh-glx-c07u08,120,C,07,U08,3,8,120C07U08-3-8,BH_GALAXY,bh-glx-c10u08,120,C,10,U08,4,8,120C10U08-4-8,BH_GALAXY,N/A,
bh-glx-c07u08,120,C,07,U08,1,11,120C07U08-1-11,BH_GALAXY,bh-glx-c10u08,120,C,10,U08,2,11,120C10U08-2-11,BH_GALAXY,N/A,
